PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,extraction_date
232,552,2012-09-07T00:00:00.000Z,550,934,37.6215,20691.8250,550.00,0.00,550.00,2012-08-31T00:00:00.000Z,2025-04-24T15:32:19.678Z
233,553,2012-09-11T00:00:00.000Z,550,319,48.5835,26720.9250,550.00,0.00,550.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
234,554,2012-09-11T00:00:00.000Z,550,928,32.2455,17735.0250,550.00,550.00,0.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
234,555,2012-09-11T00:00:00.000Z,550,929,36.5610,20108.5500,550.00,550.00,0.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
235,556,2012-09-11T00:00:00.000Z,550,319,46.4205,25531.2750,550.00,0.00,550.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
236,557,2012-09-11T00:00:00.000Z,3,370,43.3965,130.1895,3.00,0.00,3.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
236,558,2012-09-11T00:00:00.000Z,3,371,39.1230,117.3690,3.00,0.00,3.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
236,559,2012-09-11T00:00:00.000Z,3,372,37.0230,111.0690,3.00,0.00,3.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
236,560,2012-09-11T00:00:00.000Z,3,373,41.2965,123.8895,3.00,0.00,3.00,2012-09-04T00:00:00.000Z,2025-04-24T15:32:19.678Z
237,561,2012-09-19T00:00:00.000Z,3,2,41.9160,125.7480,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
238,562,2012-09-19T00:00:00.000Z,3,1,50.2635,150.7905,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
239,563,2012-09-19T00:00:00.000Z,3,368,41.3805,124.1415,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
239,564,2012-09-19T00:00:00.000Z,3,369,39.2805,117.8415,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
239,565,2012-09-19T00:00:00.000Z,3,370,43.5540,130.6620,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
239,566,2012-09-19T00:00:00.000Z,3,371,39.2805,117.8415,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
239,567,2012-09-19T00:00:00.000Z,3,372,37.1805,111.5415,3.00,0.00,3.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
240,568,2012-09-19T00:00:00.000Z,550,530,16.0860,8847.3000,550.00,0.00,550.00,2012-09-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
241,569,2012-10-05T00:00:00.000Z,3,4,57.0255,171.0765,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
242,570,2012-10-05T00:00:00.000Z,550,512,37.0860,20397.3000,550.00,82.00,468.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
243,571,2012-10-05T00:00:00.000Z,550,513,26.5965,14628.0750,550.00,0.00,550.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
244,572,2012-10-05T00:00:00.000Z,550,317,27.0585,14882.1750,550.00,550.00,0.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
244,573,2012-10-05T00:00:00.000Z,550,318,33.5790,18468.4500,550.00,550.00,0.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
245,574,2012-10-05T00:00:00.000Z,3,418,36.9705,110.9115,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
245,575,2012-10-05T00:00:00.000Z,3,419,34.8705,104.6115,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
245,576,2012-10-05T00:00:00.000Z,3,420,39.1440,117.4320,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
245,577,2012-10-05T00:00:00.000Z,3,421,47.5755,142.7265,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
246,578,2012-10-05T00:00:00.000Z,3,422,47.5230,142.5690,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
246,579,2012-10-05T00:00:00.000Z,3,423,45.4230,136.2690,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
246,580,2012-10-05T00:00:00.000Z,3,424,49.6965,149.0895,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
246,581,2012-10-05T00:00:00.000Z,3,425,45.4230,136.2690,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
247,582,2012-10-05T00:00:00.000Z,3,320,47.4705,142.4115,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
247,583,2012-10-05T00:00:00.000Z,3,321,42.7980,128.3940,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
247,584,2012-10-05T00:00:00.000Z,60,322,25.4205,1525.2300,60.00,0.00,60.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
248,585,2012-10-05T00:00:00.000Z,3,450,45.5805,136.7415,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
248,586,2012-10-05T00:00:00.000Z,3,451,43.4805,130.4415,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
248,587,2012-10-05T00:00:00.000Z,3,452,47.7540,143.2620,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
248,588,2012-10-05T00:00:00.000Z,3,453,43.4805,130.4415,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
248,589,2012-10-05T00:00:00.000Z,3,454,41.3805,124.1415,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
249,590,2012-10-05T00:00:00.000Z,550,941,62.9895,34644.2250,550.00,0.00,550.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
250,591,2012-10-05T00:00:00.000Z,3,320,45.3705,136.1115,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
250,592,2012-10-05T00:00:00.000Z,3,321,40.4880,121.4640,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
250,593,2012-10-05T00:00:00.000Z,60,322,26.3655,1581.9300,60.00,0.00,60.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
251,594,2012-10-05T00:00:00.000Z,3,504,48.7620,146.2860,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
252,595,2012-10-05T00:00:00.000Z,3,497,34.1880,102.5640,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
253,596,2012-10-05T00:00:00.000Z,3,323,50.2635,150.7905,3.00,0.00,3.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
254,597,2012-10-05T00:00:00.000Z,550,523,10.7310,5902.0500,550.00,550.00,0.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
254,598,2012-10-05T00:00:00.000Z,550,524,14.1225,7767.3750,550.00,550.00,0.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
255,599,2012-10-05T00:00:00.000Z,60,496,48.9090,2934.5400,60.00,0.00,60.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
256,600,2012-10-05T00:00:00.000Z,550,914,21.0945,11601.9750,468.00,0.00,468.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
256,601,2012-10-05T00:00:00.000Z,550,915,30.4395,16741.7250,550.00,0.00,550.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
256,602,2012-10-05T00:00:00.000Z,550,916,40.9395,22516.7250,550.00,0.00,550.00,2012-09-28T00:00:00.000Z,2025-04-24T15:32:19.678Z
257,603,2012-10-16T00:00:00.000Z,60,506,9.1980,551.8800,60.00,0.00,60.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
258,604,2012-10-16T00:00:00.000Z,550,351,5.7750,3176.2500,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
258,605,2012-10-16T00:00:00.000Z,550,352,1.1550,635.2500,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
258,606,2012-10-16T00:00:00.000Z,550,679,5.7750,3176.2500,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
259,607,2012-10-16T00:00:00.000Z,550,507,23.3940,12866.7000,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
259,608,2012-10-16T00:00:00.000Z,550,508,27.6465,15205.5750,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
260,609,2012-10-16T00:00:00.000Z,550,355,1.3650,750.7500,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
260,610,2012-10-16T00:00:00.000Z,550,940,62.9895,34644.2250,550.00,55.00,495.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
260,611,2012-10-16T00:00:00.000Z,550,535,3.4860,1917.3000,550.00,0.00,550.00,2012-10-09T00:00:00.000Z,2025-04-24T15:32:19.678Z
261,612,2012-10-25T00:00:00.000Z,550,679,6.1950,3407.2500,550.00,0.00,550.00,2012-10-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
262,613,2012-10-25T00:00:00.000Z,550,507,22.1655,12191.0250,550.00,82.00,468.00,2012-10-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
262,614,2012-10-25T00:00:00.000Z,550,508,29.2845,16106.4750,550.00,0.00,550.00,2012-10-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
263,615,2012-10-25T00:00:00.000Z,3,491,19.9815,59.9445,3.00,0.00,3.00,2012-10-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
264,616,2012-10-25T00:00:00.000Z,3,341,41.1705,123.5115,3.00,3.00,0.00,2012-10-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
264,617,2012-10-25T00:00:00.000Z,3,342,39.0705,117.2115,3.00,3.00,0.00,2012-10-18T00:00:00.000Z,2025-04-24T15:32:19.678Z
265,618,2012-10-31T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
265,619,2012-10-31T00:00:00.000Z,550,936,48.2895,26559.2250,523.00,0.00,523.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
266,620,2012-10-31T00:00:00.000Z,3,391,36.9705,110.9115,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
266,621,2012-10-31T00:00:00.000Z,3,392,41.2440,123.7320,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
266,622,2012-10-31T00:00:00.000Z,3,393,36.9705,110.9115,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
266,623,2012-10-31T00:00:00.000Z,3,394,43.2180,129.6540,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
267,624,2012-10-31T00:00:00.000Z,550,489,10.4685,5757.6750,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
268,625,2012-10-31T00:00:00.000Z,3,402,47.4705,142.4115,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
269,626,2012-10-31T00:00:00.000Z,550,510,23.0790,12693.4500,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
269,627,2012-10-31T00:00:00.000Z,550,511,29.2740,16100.7000,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
269,628,2012-10-31T00:00:00.000Z,550,512,34.9755,19236.5250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
270,629,2012-10-31T00:00:00.000Z,550,916,40.9395,22516.7250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
271,630,2012-10-31T00:00:00.000Z,550,525,2.3205,1276.2750,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
272,631,2012-10-31T00:00:00.000Z,550,526,3.6435,2003.9250,550.00,82.00,468.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
273,632,2012-10-31T00:00:00.000Z,550,913,40.9395,22516.7250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
274,633,2012-10-31T00:00:00.000Z,60,356,3.6015,216.0900,60.00,60.00,0.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
274,634,2012-10-31T00:00:00.000Z,60,357,3.9795,238.7700,60.00,60.00,0.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
275,635,2012-10-31T00:00:00.000Z,550,935,31.4895,17319.2250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
275,636,2012-10-31T00:00:00.000Z,550,936,48.2895,26559.2250,523.00,0.00,523.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
276,637,2012-10-31T00:00:00.000Z,550,524,12.9675,7132.1250,468.00,0.00,468.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
277,638,2012-10-31T00:00:00.000Z,550,911,21.0945,11601.9750,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
277,639,2012-10-31T00:00:00.000Z,550,912,30.4395,16741.7250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
278,640,2012-10-31T00:00:00.000Z,550,910,40.9395,22516.7250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
279,641,2012-10-31T00:00:00.000Z,550,937,62.9895,34644.2250,550.00,0.00,550.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
280,642,2012-10-31T00:00:00.000Z,3,472,41.2230,123.6690,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
280,643,2012-10-31T00:00:00.000Z,3,473,39.1230,117.3690,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
280,644,2012-10-31T00:00:00.000Z,3,474,43.3965,130.1895,3.00,0.00,3.00,2012-10-24T00:00:00.000Z,2025-04-24T15:32:19.678Z
281,645,2013-02-22T00:00:00.000Z,3,462,47.6805,143.0415,3.00,0.00,3.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
282,646,2013-02-22T00:00:00.000Z,550,510,23.4045,12872.4750,550.00,82.00,468.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
282,647,2013-02-22T00:00:00.000Z,550,511,27.8670,15326.8500,550.00,0.00,550.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
283,648,2013-02-22T00:00:00.000Z,550,527,6.7515,3713.3250,550.00,0.00,550.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
284,649,2013-02-22T00:00:00.000Z,550,938,31.4895,17319.2250,550.00,550.00,0.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
284,650,2013-02-22T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,550.00,0.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
285,651,2013-02-22T00:00:00.000Z,60,496,49.6545,2979.2700,60.00,0.00,60.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
286,652,2013-02-22T00:00:00.000Z,550,523,10.3845,5711.4750,468.00,0.00,468.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
287,653,2013-02-22T00:00:00.000Z,3,435,37.1805,111.5415,3.00,0.00,3.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
287,654,2013-02-22T00:00:00.000Z,3,436,41.4540,124.3620,3.00,0.00,3.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
287,655,2013-02-22T00:00:00.000Z,3,437,37.1805,111.5415,3.00,0.00,3.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
288,656,2013-02-22T00:00:00.000Z,3,490,12.7155,38.1465,3.00,0.00,3.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
288,657,2013-02-22T00:00:00.000Z,3,491,19.9395,59.8185,3.00,0.00,3.00,2013-02-15T00:00:00.000Z,2025-04-24T15:32:19.678Z
289,658,2013-02-27T00:00:00.000Z,3,528,38.1570,114.4710,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
290,659,2013-02-27T00:00:00.000Z,3,505,44.2155,132.6465,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
291,660,2013-02-27T00:00:00.000Z,550,938,31.4895,17319.2250,550.00,0.00,550.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
291,661,2013-02-27T00:00:00.000Z,550,939,48.2895,26559.2250,550.00,0.00,550.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
292,662,2013-02-27T00:00:00.000Z,60,358,6.9825,418.9500,60.00,9.00,51.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
293,663,2013-02-27T00:00:00.000Z,3,377,43.2705,129.8115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
293,664,2013-02-27T00:00:00.000Z,3,378,41.1705,123.5115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
293,665,2013-02-27T00:00:00.000Z,3,379,45.4440,136.3320,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
294,666,2013-02-27T00:00:00.000Z,60,356,3.3810,202.8600,60.00,60.00,0.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
294,667,2013-02-27T00:00:00.000Z,60,357,4.3155,258.9300,60.00,60.00,0.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,668,2013-02-27T00:00:00.000Z,3,390,41.1705,123.5115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,669,2013-02-27T00:00:00.000Z,3,391,45.4440,136.3320,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,670,2013-02-27T00:00:00.000Z,3,392,41.1705,123.5115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,671,2013-02-27T00:00:00.000Z,3,393,39.0705,117.2115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,672,2013-02-27T00:00:00.000Z,3,394,43.3440,130.0320,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,673,2013-02-27T00:00:00.000Z,3,395,39.0705,117.2115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,674,2013-02-27T00:00:00.000Z,3,396,36.9705,110.9115,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
295,675,2013-02-27T00:00:00.000Z,3,397,41.2440,123.7320,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
296,676,2013-02-27T00:00:00.000Z,3,490,12.3585,37.0755,3.00,0.00,3.00,2013-02-20T00:00:00.000Z,2025-04-24T15:32:19.678Z
297,677,2013-04-19T00:00:00.000Z,550,513,39.1965,21558.0750,550.00,0.00,550.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
298,678,2013-04-19T00:00:00.000Z,3,415,49.7490,149.2470,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
298,679,2013-04-19T00:00:00.000Z,3,416,45.4755,136.4265,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
298,680,2013-04-19T00:00:00.000Z,3,417,43.3755,130.1265,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
298,681,2013-04-19T00:00:00.000Z,3,418,47.6490,142.9470,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
298,682,2013-04-19T00:00:00.000Z,3,419,43.3755,130.1265,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
299,683,2013-04-19T00:00:00.000Z,550,934,38.1465,20980.5750,550.00,0.00,550.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
300,684,2013-04-19T00:00:00.000Z,3,431,41.3805,124.1415,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
300,685,2013-04-19T00:00:00.000Z,3,432,39.2805,117.8415,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
300,686,2013-04-19T00:00:00.000Z,3,433,43.5540,130.6620,3.00,0.00,3.00,2013-04-12T00:00:00.000Z,2025-04-24T15:32:19.678Z
301,687,2013-04-26T00:00:00.000Z,3,348,41.2755,123.8265,3.00,0.00,3.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
301,688,2013-04-26T00:00:00.000Z,3,349,45.5490,136.6470,3.00,0.00,3.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
302,689,2013-04-26T00:00:00.000Z,550,931,34.3455,18890.0250,550.00,82.00,468.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
302,690,2013-04-26T00:00:00.000Z,550,932,39.2385,21581.1750,550.00,0.00,550.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
303,691,2013-04-26T00:00:00.000Z,3,343,49.6440,148.9320,3.00,0.00,3.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
303,692,2013-04-26T00:00:00.000Z,3,344,45.3705,136.1115,3.00,0.00,3.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
303,693,2013-04-26T00:00:00.000Z,3,345,43.2705,129.8115,3.00,0.00,3.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
304,694,2013-04-26T00:00:00.000Z,550,928,32.7705,18023.7750,550.00,550.00,0.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
304,695,2013-04-26T00:00:00.000Z,550,929,37.0860,20397.3000,550.00,550.00,0.00,2013-04-19T00:00:00.000Z,2025-04-24T15:32:19.678Z
305,696,2013-05-08T00:00:00.000Z,550,332,10.8150,5948.2500,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
306,697,2013-05-08T00:00:00.000Z,550,948,82.8345,45558.9750,468.00,0.00,468.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
306,698,2013-05-08T00:00:00.000Z,550,907,82.8345,45558.9750,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
307,699,2013-05-08T00:00:00.000Z,1250,325,0.2100,262.5000,1250.00,0.00,1250.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
307,700,2013-05-08T00:00:00.000Z,1250,326,0.2100,262.5000,1250.00,0.00,1250.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
308,701,2013-05-08T00:00:00.000Z,3,320,49.6440,148.9320,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
308,702,2013-05-08T00:00:00.000Z,3,321,44.3205,132.9615,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
308,703,2013-05-08T00:00:00.000Z,60,322,28.6965,1721.7900,60.00,0.00,60.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
309,704,2013-05-08T00:00:00.000Z,550,930,42.5145,23382.9750,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
309,705,2013-05-08T00:00:00.000Z,550,921,5.5860,3072.3000,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
310,706,2013-05-08T00:00:00.000Z,60,952,15.7395,944.3700,60.00,0.00,60.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
311,707,2013-05-08T00:00:00.000Z,550,922,6.5310,3592.0500,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
311,708,2013-05-08T00:00:00.000Z,550,923,6.1845,3401.4750,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
312,709,2013-05-08T00:00:00.000Z,550,317,29.5785,16268.1750,550.00,82.00,468.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
312,710,2013-05-08T00:00:00.000Z,550,318,36.0990,19854.4500,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
313,711,2013-05-08T00:00:00.000Z,550,928,32.2455,17735.0250,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
313,712,2013-05-08T00:00:00.000Z,550,929,36.5610,20108.5500,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
314,713,2013-05-08T00:00:00.000Z,550,319,46.4205,25531.2750,550.00,550.00,0.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
315,714,2013-05-08T00:00:00.000Z,3,374,37.0230,111.0690,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
316,715,2013-05-08T00:00:00.000Z,3,2,41.9160,125.7480,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
317,716,2013-05-08T00:00:00.000Z,3,1,50.2635,150.7905,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
318,717,2013-05-08T00:00:00.000Z,3,373,41.4540,124.3620,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
318,718,2013-05-08T00:00:00.000Z,3,374,37.1805,111.5415,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
319,719,2013-05-08T00:00:00.000Z,550,530,16.0860,8847.3000,550.00,0.00,550.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
320,720,2013-05-08T00:00:00.000Z,3,4,57.0255,171.0765,3.00,0.00,3.00,2013-05-01T00:00:00.000Z,2025-04-24T15:32:19.678Z
321,721,2013-05-09T00:00:00.000Z,550,512,37.0860,20397.3000,550.00,0.00,550.00,2013-05-02T00:00:00.000Z,2025-04-24T15:32:19.678Z
