PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,ModifiedDate,extraction_date
585,4,4,252,1556,4,2013-08-15T00:00:00.000Z,2013-08-24T00:00:00.000Z,25531.2750,2042.5020,638.2819,28212.0589,2013-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
586,4,4,261,1554,4,2013-08-15T00:00:00.000Z,2013-08-24T00:00:00.000Z,501.1965,40.0957,12.5299,553.8221,2013-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
587,4,4,251,1688,4,2013-08-15T00:00:00.000Z,2013-08-24T00:00:00.000Z,125.7480,10.0598,3.1437,138.9515,2013-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
588,4,4,253,1580,5,2013-08-15T00:00:00.000Z,2013-08-24T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2013-08-24T00:00:00.000Z,2025-04-24T15:33:20.534Z
589,4,4,255,1496,5,2013-08-17T00:00:00.000Z,2013-08-26T00:00:00.000Z,696.5280,55.7222,17.4132,769.6634,2013-08-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
590,4,4,256,1494,2,2013-08-17T00:00:00.000Z,2013-08-26T00:00:00.000Z,8847.3000,707.7840,221.1825,9776.2665,2013-08-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
591,4,4,259,1650,5,2013-08-17T00:00:00.000Z,2013-08-26T00:00:00.000Z,171.0765,13.6861,4.2769,189.0395,2013-08-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
592,4,4,260,1654,4,2013-08-17T00:00:00.000Z,2013-08-26T00:00:00.000Z,20397.3000,1631.7840,509.9325,22539.0165,2013-08-26T00:00:00.000Z,2025-04-24T15:33:20.534Z
593,4,4,258,1664,3,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,14628.0750,1170.2460,365.7019,16164.0229,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
594,4,4,254,1678,3,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,33350.6250,2668.0500,833.7656,36852.4406,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
595,4,4,257,1616,4,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,1074.7800,85.9824,26.8695,1187.6319,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
596,4,4,261,1492,4,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,501.1965,40.0957,12.5299,553.8221,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
597,4,4,251,1602,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,1525.2300,122.0184,38.1308,1685.3792,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
598,4,4,253,1540,4,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,631.3860,50.5109,15.7847,697.6816,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
599,4,4,255,1628,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
600,4,4,256,1604,4,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,1839.5055,147.1604,45.9876,2032.6535,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
601,4,4,259,1690,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,146.2860,11.7029,3.6572,161.6461,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
602,4,4,260,1566,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,102.5640,8.2051,2.5641,113.3332,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
603,4,4,258,1698,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
604,4,4,254,1560,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,13669.4250,1093.5540,341.7356,15104.7146,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
605,4,4,257,1692,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,16393.2300,1311.4584,409.8308,18114.5192,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
606,4,4,261,1696,5,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,39258.4500,3140.6760,981.4613,43380.5873,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
607,4,4,251,1504,1,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,551.8800,44.1504,13.7970,609.8274,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
608,4,4,253,1544,1,2013-08-18T00:00:00.000Z,2013-08-27T00:00:00.000Z,6987.7500,559.0200,174.6938,7721.4638,2013-08-27T00:00:00.000Z,2025-04-24T15:33:20.534Z
609,4,4,250,1548,2,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,59.9445,4.7956,1.4986,66.2387,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
610,4,4,254,1598,4,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,370.7550,29.6604,9.2689,409.6843,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
611,4,4,257,1658,5,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
612,4,4,261,1536,4,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,272.1285,21.7703,6.8032,300.7020,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
613,4,4,252,1530,2,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,28072.2750,2245.7820,701.8069,31019.8639,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
614,5,4,256,1508,1,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,35394.9750,2831.5980,884.8744,39111.4474,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
615,4,4,259,1694,1,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,7623.0000,609.8400,190.5750,8423.4150,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
616,4,4,260,1624,2,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,28297.5000,2263.8000,707.4375,31268.7375,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
617,4,4,258,1548,2,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,59.9445,4.7956,1.4986,66.2387,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
618,4,4,254,1598,4,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,567.3780,45.3902,14.1845,626.9527,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
619,4,4,257,1658,5,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
620,4,4,261,1536,4,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,402.2550,32.1804,10.0564,444.4918,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
621,4,4,251,1568,2,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,27350.4000,2188.0320,683.7600,30222.1920,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
622,4,4,253,1648,5,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,142.4115,11.3929,3.5603,157.3647,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
623,4,4,255,1646,2,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,48030.6750,3842.4540,1200.7669,53073.8959,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
624,4,3,252,1672,5,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,272.4435,21.7955,6.8111,301.0501,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
625,4,4,259,1600,1,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,1276.2750,102.1020,31.9069,1410.2839,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
626,4,4,260,1522,1,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,2003.9250,160.3140,50.0981,2214.3371,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
627,4,4,258,1570,4,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,22516.7250,1801.3380,562.9181,24880.9811,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
628,4,4,250,1516,1,2013-08-19T00:00:00.000Z,2013-08-28T00:00:00.000Z,454.8600,36.3888,11.3715,502.6203,2013-08-28T00:00:00.000Z,2025-04-24T15:33:20.534Z
629,4,4,257,1506,5,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
630,4,4,261,1626,2,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,7132.1250,570.5700,178.3031,7880.9981,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
631,4,4,251,1542,2,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,28343.7000,2267.4960,708.5925,31319.7885,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
632,4,4,253,1610,4,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,22516.7250,1801.3380,562.9181,24880.9811,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
633,4,4,255,1638,5,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
634,4,4,256,1582,4,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,241.0380,19.2830,6.0260,266.3470,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
635,4,4,259,1510,5,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,143.0415,11.4433,3.5760,158.0608,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
636,4,4,260,1526,2,2013-08-20T00:00:00.000Z,2013-08-29T00:00:00.000Z,28199.3250,2255.9460,704.9831,31160.2541,2013-08-29T00:00:00.000Z,2025-04-24T15:33:20.534Z
637,4,4,251,1568,1,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,26230.0500,2098.4040,655.7513,28984.2053,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
638,4,4,253,1648,5,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,142.4115,11.3929,3.5603,157.3647,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
639,4,4,255,1646,2,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,48030.6750,3842.4540,1200.7669,53073.8959,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
640,4,4,256,1672,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,28467.2115,2277.3769,711.6803,31456.2687,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
641,4,4,258,1644,1,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,3713.3250,297.0660,92.8331,4103.2241,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
642,4,4,254,1680,5,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
643,4,4,257,1584,5,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,2979.2700,238.3416,74.4818,3292.0934,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
644,4,3,261,1620,5,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,5711.4750,456.9180,142.7869,6311.1799,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
645,4,4,251,1666,5,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,1372.7385,109.8191,34.3185,1516.8761,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
646,4,4,253,1592,2,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,97.9650,7.8372,2.4491,108.2513,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
647,4,4,255,1618,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,114.4710,9.1577,2.8618,126.4905,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
648,4,4,256,1612,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,132.6465,10.6117,3.3162,146.5744,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
649,4,4,259,1586,5,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
650,4,4,250,1500,1,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,418.9500,33.5160,10.4738,462.9398,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
651,4,4,258,1656,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,515.6865,41.2549,12.8922,569.8336,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
652,4,4,254,1572,1,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,461.7900,36.9432,11.5448,510.2780,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
653,4,4,257,1562,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,383.0400,30.6432,9.5760,423.2592,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
654,4,3,261,1662,2,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,37.0755,2.9660,0.9269,40.9684,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
655,4,4,251,1682,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,21558.0750,1724.6460,538.9519,23821.6729,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
656,4,4,253,1686,4,2013-08-21T00:00:00.000Z,2013-08-30T00:00:00.000Z,545.8320,43.6666,13.6458,603.1444,2013-08-30T00:00:00.000Z,2025-04-24T15:33:20.534Z
657,4,4,255,1684,4,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,20980.5750,1678.4460,524.5144,23183.5354,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
658,4,4,256,1534,4,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,602.0280,48.1622,15.0507,665.2409,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
659,4,4,259,1614,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,694.9530,55.5962,17.3738,767.9230,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
660,6,4,260,1588,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,40471.2000,3237.6960,1011.7800,44720.6760,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
661,4,4,250,1622,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,557.4870,44.5990,13.9372,616.0232,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
662,4,4,254,1632,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,38421.0750,3073.6860,960.5269,42455.2879,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
663,4,4,257,1608,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,5948.2500,475.8600,148.7063,6572.8163,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
664,4,3,261,1576,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,91117.9500,7289.4360,2277.9488,100685.3348,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
665,4,4,251,1590,1,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,525.0000,42.0000,13.1250,580.1250,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
666,4,4,253,1514,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,2003.6835,160.2947,50.0921,2214.0703,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
667,4,4,255,1498,4,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,26455.2750,2116.4220,661.3819,29233.0789,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
668,4,4,256,1674,2,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,944.3700,75.5496,23.6093,1043.5289,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
669,4,4,259,1652,1,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,6993.5250,559.4820,174.8381,7727.8451,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
670,4,4,260,1578,3,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,62843.5500,5027.4840,1571.0888,69442.1228,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
671,4,4,258,1538,5,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,37843.5750,3027.4860,946.0894,41817.1504,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
672,4,4,254,1556,4,2013-08-22T00:00:00.000Z,2013-08-31T00:00:00.000Z,25531.2750,2042.5020,638.2819,28212.0589,2013-08-31T00:00:00.000Z,2025-04-24T15:33:20.534Z
673,4,4,257,1554,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,358.6275,28.6902,8.9657,396.2834,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
674,4,3,261,1688,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,125.7480,10.0598,3.1437,138.9515,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
675,4,4,251,1580,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
676,4,4,253,1496,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,534.8070,42.7846,13.3702,590.9618,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
677,4,4,255,1494,2,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,8847.3000,707.7840,221.1825,9776.2665,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
678,4,4,256,1650,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,171.0765,13.6861,4.2769,189.0395,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
679,4,4,252,1654,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,20397.3000,1631.7840,509.9325,22539.0165,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
680,4,4,260,1664,3,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,14628.0750,1170.2460,365.7019,16164.0229,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
681,4,4,258,1678,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,25334.9250,2026.7940,633.3731,27995.0921,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
682,4,4,254,1616,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,278.5230,22.2818,6.9631,307.7679,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
683,4,4,257,1492,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,358.6275,28.6902,8.9657,396.2834,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
684,4,3,261,1602,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,270.8055,21.6644,6.7701,299.2400,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
685,4,4,250,1540,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,2421.1215,193.6897,60.5280,2675.3392,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
686,4,4,253,1628,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
687,4,4,255,1604,4,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,1839.5055,147.1604,45.9876,2032.6535,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
688,4,4,256,1690,5,2013-08-25T00:00:00.000Z,2013-09-03T00:00:00.000Z,146.2860,11.7029,3.6572,161.6461,2013-09-03T00:00:00.000Z,2025-04-24T15:33:20.534Z
689,4,4,259,1566,5,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,102.5640,8.2051,2.5641,113.3332,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
690,4,4,260,1698,5,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,150.7905,12.0632,3.7698,166.6235,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
691,4,4,258,1560,5,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,13669.4250,1093.5540,341.7356,15104.7146,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
692,4,4,254,1692,5,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,6444.9000,515.5920,161.1225,7121.6145,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
693,4,4,252,1696,2,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,50860.4250,4068.8340,1271.5106,56200.7696,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
694,4,3,261,1504,1,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,551.8800,44.1504,13.7970,609.8274,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
695,4,4,251,1544,1,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,6987.7500,559.0200,174.6938,7721.4638,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
696,4,4,253,1530,2,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,28072.2750,2245.7820,701.8069,31019.8639,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
697,4,4,255,1508,1,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,1917.3000,153.3840,47.9325,2118.6165,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
698,4,4,256,1694,1,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,7623.0000,609.8400,190.5750,8423.4150,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
699,4,4,259,1624,2,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,28297.5000,2263.8000,707.4375,31268.7375,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
700,4,4,260,1548,2,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,59.9445,4.7956,1.4986,66.2387,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
701,4,4,258,1598,4,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,117.4320,9.3946,2.9358,129.7624,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
702,4,4,254,1658,5,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
703,4,4,257,1536,4,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,383.3550,30.6684,9.5839,423.6073,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
704,4,3,261,1568,1,2013-08-26T00:00:00.000Z,2013-09-04T00:00:00.000Z,10631.7750,850.5420,265.7944,11748.1114,2013-09-04T00:00:00.000Z,2025-04-24T15:33:20.534Z
705,4,4,251,1648,5,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,142.4115,11.3929,3.5603,157.3647,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
706,4,4,253,1646,2,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,48030.6750,3842.4540,1200.7669,53073.8959,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
707,4,4,255,1672,4,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,22516.7250,1801.3380,562.9181,24880.9811,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
708,5,4,256,1600,1,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,1276.2750,102.1020,31.9069,1410.2839,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
709,4,4,259,1522,1,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,2003.9250,160.3140,50.0981,2214.3371,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
710,4,4,260,1570,2,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,50860.4250,4068.8340,1271.5106,56200.7696,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
711,4,4,258,1516,1,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,454.8600,36.3888,11.3715,502.6203,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
712,4,4,254,1506,5,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,43878.4500,3510.2760,1096.9613,48485.6873,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
713,4,4,257,1626,2,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,7132.1250,570.5700,178.3031,7880.9981,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
714,4,3,261,1542,2,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,28343.7000,2267.4960,708.5925,31319.7885,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
715,4,4,251,1610,4,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,22516.7250,1801.3380,562.9181,24880.9811,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
716,4,4,253,1638,5,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,34644.2250,2771.5380,866.1056,38281.8686,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
717,4,4,252,1582,4,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,247.5585,19.8047,6.1890,273.5522,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
718,4,4,256,1510,5,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,143.0415,11.4433,3.5760,158.0608,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
719,4,4,259,1526,2,2013-08-27T00:00:00.000Z,2013-09-05T00:00:00.000Z,28199.3250,2255.9460,704.9831,31160.2541,2013-09-05T00:00:00.000Z,2025-04-24T15:33:20.534Z
